opsim,metric,value
ddf_bright_slf0_30_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_bright_slf0_30_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.3016759776536313
ddf_bright_slf0_30_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_bright_slf0_35_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23238635598018603
ddf_bright_slf0_35_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6568783619537181
ddf_bright_slf0_35_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19791666666666666
ddf_bright_slf0_35_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6879217695576106
ddf_bright_slf0_35_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_bright_slf0_35_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.30446927374301674
ddf_bright_slf0_35_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_bright_slf0_35_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9870655663472014
ddf_bright_slf0_35_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_bright_slf0_35_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_bright_slf0_35_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9975025903471613
ddf_bright_slf0_35_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9972457418320704
ddf_bright_slf0_35_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9977668267272465
ddf_bright_slf0_35_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23238635598018603
ddf_bright_slf0_35_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6568783619537181
ddf_bright_slf0_35_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19791666666666666
ddf_bright_slf0_35_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6879217695576106
ddf_bright_slf0_35_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_bright_slf0_35_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.30446927374301674
ddf_bright_slf0_35_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_deep_rolling_slf0_20_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.21135353172392135
ddf_deep_rolling_slf0_20_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.3493069194797228
ddf_deep_rolling_slf0_20_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.2025462962962963
ddf_deep_rolling_slf0_20_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.4652274431392152
ddf_deep_rolling_slf0_20_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_deep_rolling_slf0_20_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.276536312849162
ddf_deep_rolling_slf0_20_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_deep_rolling_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9884698965485205
ddf_deep_rolling_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_deep_rolling_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_deep_rolling_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9986963405187367
ddf_deep_rolling_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9984689915515262
ddf_deep_rolling_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9989893434028856
ddf_deep_rolling_slf0_20_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.21135353172392135
ddf_deep_rolling_slf0_20_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.3493069194797228
ddf_deep_rolling_slf0_20_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.2025462962962963
ddf_deep_rolling_slf0_20_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.4652274431392152
ddf_deep_rolling_slf0_20_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_deep_rolling_slf0_20_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.276536312849162
ddf_deep_rolling_slf0_20_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_deep_u_slf0_20_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.24830506363585803
ddf_deep_u_slf0_20_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,1.0
ddf_deep_u_slf0_20_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.1886574074074074
ddf_deep_u_slf0_20_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,1.0
ddf_deep_u_slf0_20_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_deep_u_slf0_20_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.3100558659217877
ddf_deep_u_slf0_20_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_deep_u_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9867556176388086
ddf_deep_u_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_deep_u_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_deep_u_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9971984966059078
ddf_deep_u_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9968182728291345
ddf_deep_u_slf0_20_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9972894881182089
ddf_deep_u_slf0_20_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.24830506363585803
ddf_deep_u_slf0_20_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,1.0
ddf_deep_u_slf0_20_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.1886574074074074
ddf_deep_u_slf0_20_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,1.0
ddf_deep_u_slf0_20_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_deep_u_slf0_20_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.3100558659217877
ddf_deep_u_slf0_20_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22899887279276274
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.7075310820285856
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6795801049737565
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2206703910614525
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880466652613311
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9982713761437985
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978044245688948
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982731593429893
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22899887279276274
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.7075310820285856
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6795801049737565
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2206703910614525
ddf_dither_size_slf0_20_md0_01_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22882340887113706
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.7038661987041558
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6598350412396901
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.22625698324022347
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880109924299239
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9982718835577976
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9977917488883306
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.998299444923696
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22882340887113706
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.7038661987041558
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6598350412396901
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.22625698324022347
ddf_dither_size_slf0_20_md0_05_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2290446964958357
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.7038472899628406
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6604598850287429
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.22625698324022347
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.988074110478852
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9982973374261073
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.997879972652757
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.998286925334001
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2290446964958357
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.7038472899628406
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6604598850287429
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.22625698324022347
ddf_dither_size_slf0_20_md0_10_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22880195525424632
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6952163942990577
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6584916270932267
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.24022346368715083
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9879919416495397
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.998328537380784
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9976894203157342
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.998318685656547
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22880195525424632
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6952163942990577
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6584916270932267
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.24022346368715083
ddf_dither_size_slf0_20_md0_25_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2305837403169185
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6744339434217989
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6555236190952262
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.2681564245810056
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880249491653155
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983508060194667
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978424568053472
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9980560928006282
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2305837403169185
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6744339434217989
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19675925925925927
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6555236190952262
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.2681564245810056
ddf_dither_size_slf0_20_md0_50_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23107406563579685
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6600329749182818
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6503999000249937
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.3100558659217877
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.988037083312882
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983464825215181
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9979211665364153
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982789549643368
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23107406563579685
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6600329749182818
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19675925925925927
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6503999000249937
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.3100558659217877
ddf_dither_size_slf0_20_md0_70_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23059401678728333
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6171505489173056
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6545551112221945
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.36033519553072624
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880108110288108
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983381224998545
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.997809800047696
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982712545680806
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23059401678728333
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6171505489173056
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19675925925925927
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6545551112221945
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.36033519553072624
ddf_dither_size_slf0_20_md1_00_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23104883758196124
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5475427135395621
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6371844538865283
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.43854748603351956
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9881542243658057
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983776114901659
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978007932913231
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982333035268502
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.23104883758196124
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5475427135395621
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19675925925925927
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6371844538865283
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.43854748603351956
ddf_dither_size_slf0_20_md1_50_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_dither_size_slf0_20_md2_50_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23037259013533543
ddf_dither_size_slf0_20_md2_50_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.42118869956895927
